Time,Throughput_EnbA,Throughput_EnbB
1,0,0
1.1,10.8856,12.6583
1.2,11.558,12.9503
1.3,11.7137,13.0045
1.4,11.7706,13.033
1.5,11.721,13.0353
1.6,11.7686,13.0553
1.7,11.8012,13.0538
1.8,11.8085,13.1044
1.9,11.8083,13.0789
2,11.8179,13.0667
2.1,11.8562,13.0878
2.2,11.859,13.0849
2.3,11.8695,13.0884
2.4,11.8637,13.085
2.5,11.8748,13.0937
2.6,11.8686,13.1011
2.7,11.8711,13.0922
2.8,11.8696,13.0942
2.9,11.8768,13.097
3,11.8779,13.0943
3.1,11.8872,13.0995
3.2,11.8918,13.0895
3.3,11.8915,13.0985
3.4,11.8864,13.0925
3.5,11.8949,13.0936
3.6,11.8904,13.0992
3.7,11.8861,13.1
3.8,11.8967,13.095
3.9,11.8943,13.0932
4,11.8992,13.1
4.1,11.8983,13.1006
4.2,11.8942,13.0961
4.3,11.8975,13.1004
4.4,11.9007,13.101
4.5,11.8991,13.1018
4.6,11.8964,13.0978
4.7,11.8966,13.0963
4.8,11.9013,13.1014
4.9,11.9031,13.1004
5,11.9033,13.0968
5.1,11.9026,13.1038
5.2,11.9036,13.1023
5.3,11.9065,13.1028
5.4,11.9088,13.0995
5.5,11.909,13.1037
5.6,11.9039,13.1012
5.7,11.9072,13.1016
5.8,11.9071,13.1056
5.9,11.9086,13.1009
6,11.9083,13.1015
6.1,11.9055,13.1035
6.2,11.9094,13.1027
6.3,11.9084,13.1016
6.4,11.9077,13.1021
6.5,11.9094,13.1055
6.6,11.908,13.1014
6.7,11.9088,13.1004
6.8,11.9109,13.1036
6.9,11.9072,13.103
7,11.9102,13.1019
7.1,11.9104,13.1024
7.2,11.9119,13.1014
7.3,11.9117,13.1057
7.4,11.9101,13.1034
7.5,11.9127,13.1024
7.6,11.9149,13.1045
7.7,11.9123,13.1036
7.8,11.9117,13.105
7.9,11.911,13.101
8,11.9115,13.1045
8.1,11.914,13.1036
8.2,11.9129,13.1027
8.3,11.9121,13.1045
8.4,11.9117,13.1048
8.5,11.915,13.1061
8.6,11.9159,13.1031
8.7,11.9176,13.1023
8.8,11.9125,13.1048
8.9,11.9153,13.1042
9,11.9133,13.1045
9.1,11.9129,13.1058
9.2,11.9137,13.104
9.3,11.9127,13.1053
9.4,11.9142,13.1035
9.5,11.9156,13.1048
9.6,11.915,13.1033
9.7,11.9151,13.1046
9.8,11.9141,13.1076
9.9,11.9162,13.105
10,11.915,13.1043
10.1,11.913,13.1055
10.2,11.9165,13.1049
10.3,11.9171,13.1052
10.4,11.9153,13.1045
10.5,11.9175,13.1048
10.6,11.9151,13.1059
10.7,11.9163,13.1043
10.8,11.9172,13.1054
10.9,11.9155,13.105
11,11.9151,13.1052
11.1,11.9145,13.1062
11.2,11.9162,13.1064
11.3,11.9177,13.1058
11.4,11.9182,13.1052
11.5,11.9167,13.1071
11.6,11.9165,13.1057
11.7,11.9164,13.1059
11.8,11.9162,13.1054
11.9,11.9167,13.1055
12,11.9151,13.1058
12.1,11.917,13.1059
12.2,11.918,13.1047
12.3,11.9168,13.1057
12.4,11.9168,13.1059
12.5,11.9176,13.1053
12.6,11.9184,13.1055
12.7,11.9181,13.1057
12.8,11.9166,13.1058
12.9,11.9186,13.1055
13,11.9184,13.107
13.1,11.9171,13.1065
13.2,11.9186,13.106
13.3,11.9168,13.1055
13.4,11.9176,13.1056
13.5,11.9184,13.1059
13.6,11.9184,13.1048
13.7,11.9167,13.1056
13.8,11.917,13.1071
13.9,11.9184,13.1053
14,11.9191,13.1061
14.1,11.9178,13.1055
14.2,11.9179,13.1071
14.3,11.9177,13.1048
14.4,11.9182,13.1049
14.5,11.9187,13.107
14.6,11.9185,13.1065
14.7,11.9178,13.1054
14.8,11.9181,13.1061
14.9,11.9201,13.1058
15,11.9197,13.1065
15.1,11.9191,13.1055
15.2,11.9185,13.1057
15.3,11.9192,13.1064
15.4,11.919,13.1053
15.5,11.9171,13.106
15.6,11.9182,13.1058
15.7,11.9197,13.1065
15.8,11.9187,13.1066
15.9,11.9199,13.1051
16,11.9189,13.1063
16.1,11.9192,13.1059
16.2,11.9191,13.1067
16.3,11.9197,13.1057
16.4,11.9188,13.1059
16.5,11.9179,13.1065
16.6,11.9191,13.1056
16.7,11.9202,13.1063
16.8,11.9186,13.1064
16.9,11.9192,13.1061
17,11.9196,13.1067
17.1,11.92,13.1063
17.2,11.9199,13.106
17.3,11.9202,13.1061
17.4,11.9186,13.1057
17.5,11.9188,13.1063
17.6,11.92,13.1055
17.7,11.9202,13.1067
17.8,11.9197,13.1078
17.9,11.9202,13.1064
18,11.9203,13.106
18.1,11.9205,13.1061
18.2,11.92,13.1068
18.3,11.9194,13.106
18.4,11.9201,13.1066
18.5,11.9193,13.1067
18.6,11.9205,13.1068
18.7,11.9191,13.106
18.8,11.9194,13.1065
18.9,11.9201,13.1063
19,11.9206,13.1069
19.1,11.9203,13.1056
19.2,11.9195,13.1062
19.3,11.9197,13.1063
19.4,11.9205,13.1064
19.5,11.9192,13.1066
19.6,11.9197,13.1062
19.7,11.92,13.1068
19.8,11.9199,13.1064
19.9,11.9207,13.107
20,11.921,13.1062
20.1,11.9201,13.1063
20.2,11.9202,13.1069
20.3,11.9204,13.107
20.4,11.9214,13.1067
20.5,11.9209,13.1064
20.6,11.9201,13.1065
20.7,11.9202,13.1074
20.8,11.9204,13.1068
20.9,11.9203,13.1065
21,11.9198,13.1074
21.1,11.9209,13.107
21.2,11.9206,13.1071
21.3,11.9212,13.1064
21.4,11.9199,13.1073
21.5,11.9202,13.1071
21.6,11.9205,13.1068
21.7,11.9204,13.1077
21.8,11.9206,13.107
21.9,11.9199,13.1067
22,11.9204,13.1072
22.1,11.9212,13.1065
22.2,11.9212,13.1066
22.3,11.9217,13.1067
22.4,11.9211,13.1072
22.5,11.921,13.1077
22.6,11.9209,13.1066
22.7,11.9212,13.1071
22.8,11.9197,13.1069
22.9,11.9205,13.107
23,11.9203,13.1059
23.1,11.9215,13.106
23.2,11.9215,13.1069
23.3,11.9215,13.1069
23.4,11.9209,13.1066
23.5,11.9214,13.1067
23.6,11.9208,13.1065
23.7,11.9207,13.107
23.8,11.9207,13.1067
23.9,11.9207,13.1064
24,11.9206,13.1065
24.1,11.9216,13.1062
24.2,11.9209,13.1067
24.3,11.9211,13.1065
24.4,11.9214,13.1069
24.5,11.9212,13.1063
24.6,11.9209,13.1057
24.7,11.9203,13.1065
24.8,11.9218,13.1065
24.9,11.921,13.1063
25,11.9218,13.1064
25.1,11.9209,13.1069
25.2,11.9212,13.1066
25.3,11.9215,13.1067
25.4,11.922,13.1068
25.5,11.9207,13.1065
25.6,11.9214,13.1066
25.7,11.9212,13.1064
25.8,11.9213,13.1068
25.9,11.9213,13.1065
26,11.9213,13.1066
26.1,11.9211,13.106
26.2,11.9212,13.1068
26.3,11.9213,13.1066
26.4,11.9216,13.107
26.5,11.9213,13.1071
26.6,11.9213,13.1062
26.7,11.9218,13.1066
26.8,11.9221,13.106
26.9,11.921,13.1067
27,11.9219,13.1062
27.1,11.9218,13.1066
27.2,11.9213,13.1073
27.3,11.9208,13.1065
27.4,11.9212,13.1062
27.5,11.9222,13.1066
27.6,11.9218,13.1064
27.7,11.9213,13.1062
27.8,11.9217,13.1063
27.9,11.921,13.107
28,11.9216,13.107
28.1,11.9221,13.1062
28.2,11.9215,13.1068
28.3,11.9211,13.1067
28.4,11.9214,13.1071
28.5,11.9219,13.1065
28.6,11.9217,13.1066
28.7,11.9217,13.1067
28.8,11.9218,13.1067
28.9,11.9219,13.1072
29,11.9214,13.1066
29.1,11.9217,13.107
29.2,11.9211,13.1068
29.3,11.9217,13.1068
29.4,11.9216,13.1066
29.5,11.9224,13.1067
29.6,11.9224,13.1065
29.7,11.9225,13.1072
29.8,11.9222,13.1072
29.9,11.9226,13.1067
30,11.9221,13.1068
30.1,11.9213,13.1073
30.2,11.9222,13.1066
30.3,11.9216,13.1065
30.4,11.9214,13.1071
30.5,11.9215,13.1075
30.6,11.9218,13.1067
30.7,11.922,13.1068
30.8,11.9227,13.1068
30.9,11.9219,13.1072
31,11.9218,13.1064
31.1,11.9209,13.1071
31.2,11.9219,13.1071
31.3,11.9221,13.1069
31.4,11.9218,13.1067
31.5,11.9219,13.107
31.6,11.9222,13.1069
31.7,11.9223,13.1064
31.8,11.922,13.1065
31.9,11.922,13.1074
32,11.9218,13.1071
32.1,11.9222,13.1067
32.2,11.9222,13.1067
32.3,11.9224,13.1068
32.4,11.922,13.1069
32.5,11.9221,13.1064
32.6,11.9223,13.1068
32.7,11.9221,13.1068
32.8,11.9217,13.1069
32.9,11.9222,13.107
33,11.9225,13.1068
33.1,11.922,13.1071
33.2,11.9227,13.1067
33.3,11.9217,13.1067
33.4,11.9219,13.1068
33.5,11.9222,13.1068
33.6,11.9222,13.1069
33.7,11.9216,13.1073
33.8,11.922,13.1071
33.9,11.9225,13.1069
34,11.9227,13.1069
34.1,11.9216,13.1072
34.2,11.9225,13.1071
34.3,11.922,13.1064
34.4,11.9224,13.1075
34.5,11.9224,13.1073
34.6,11.9221,13.1073
34.7,11.9221,13.1069
34.8,11.922,13.1069
34.9,11.9227,13.1073
35,11.9226,13.1071
35.1,11.9225,13.1072
35.2,11.9221,13.107
35.3,11.9229,13.1068
35.4,11.9222,13.1073
35.5,11.922,13.107
35.6,11.922,13.107
35.7,11.9225,13.1071
35.8,11.9221,13.1074
35.9,11.9226,13.1077
36,11.922,13.1068
36.1,11.9227,13.107
36.2,11.9227,13.1071
36.3,11.9222,13.1072
36.4,11.9224,13.107
36.5,11.9219,13.1068
36.6,11.922,13.1074
36.7,11.9229,13.1074
36.8,11.9224,13.107
36.9,11.9222,13.1073
37,11.9225,13.1076
37.1,11.9226,13.1072
37.2,11.9231,13.1073
37.3,11.9224,13.1073
37.4,11.9224,13.1073
37.5,11.9221,13.1072
37.6,11.9222,13.1077
37.7,11.9226,13.1076
37.8,11.9223,13.1072
37.9,11.9224,13.1072
38,11.9225,13.1073
38.1,11.9227,13.1074
38.2,11.9224,13.107
38.3,11.9225,13.1075
38.4,11.922,13.1077
38.5,11.9228,13.1076
38.6,11.9224,13.1074
38.7,11.9223,13.1074
38.8,11.9225,13.1075
38.9,11.9227,13.1071
39,11.9229,13.107
39.1,11.9228,13.1077
39.2,11.9223,13.1075
39.3,11.9227,13.1071
39.4,11.9233,13.1074
39.5,11.9222,13.1073
39.6,11.9229,13.1071
39.7,11.9223,13.1072
39.8,11.9226,13.1074
39.9,11.9228,13.1068
40,11.9228,13.1071
40.1,11.9222,13.1071
40.2,11.9225,13.107
40.3,11.9225,13.1071
40.4,11.9231,13.1071
40.5,11.9223,13.1067
40.6,11.9228,13.1072
40.7,11.9225,13.1068
40.8,11.9224,13.1071
40.9,11.9224,13.107
41,11.9223,13.1068
41.1,11.9225,13.1071
41.2,11.9226,13.1069
41.3,11.9228,13.1074
41.4,11.9229,13.107
41.5,11.9229,13.107
41.6,11.9227,13.1073
41.7,11.9231,13.1074
41.8,11.9226,13.107
41.9,11.9224,13.1069
42,11.9225,13.1069
42.1,11.9232,13.1074
42.2,11.9225,13.1071
42.3,11.9229,13.1071
42.4,11.9227,13.1076
42.5,11.9228,13.1074
42.6,11.9232,13.1072
42.7,11.9228,13.1069
42.8,11.9227,13.1073
42.9,11.9223,13.107
43,11.9224,13.1067
43.1,11.923,13.1075
43.2,11.923,13.1074
43.3,11.9228,13.1074
43.4,11.9229,13.1071
43.5,11.923,13.1069
43.6,11.923,13.1074
43.7,11.9223,13.107
43.8,11.9223,13.1073
43.9,11.9226,13.1071
44,11.9226,13.107
44.1,11.9229,13.1074
44.2,11.9229,13.1071
44.3,11.9231,13.1071
44.4,11.9231,13.1072
44.5,11.923,13.1074
44.6,11.9226,13.1075
44.7,11.9229,13.1069
44.8,11.923,13.1072
44.9,11.9229,13.1073
45,11.9227,13.1073
45.1,11.9227,13.1071
45.2,11.9228,13.107
45.3,11.923,13.1074
45.4,11.9232,13.1073
45.5,11.9225,13.1072
45.6,11.9227,13.1074
45.7,11.9226,13.1074
45.8,11.9235,13.1073
45.9,11.9226,13.1073
46,11.923,13.1074
46.1,11.9229,13.1074
46.2,11.923,13.1072
46.3,11.9228,13.1074
46.4,11.9234,13.1074
46.5,11.9229,13.1074
46.6,11.9229,13.1069
46.7,11.923,13.107
46.8,11.9234,13.1074
46.9,11.9229,13.1073
47,11.9229,13.107
47.1,11.9231,13.1074
47.2,11.923,13.1076
47.3,11.9226,13.1073
47.4,11.9227,13.1069
47.5,11.9234,13.1074
47.6,11.9228,13.1072
47.7,11.9229,13.1068
47.8,11.9229,13.1075
47.9,11.923,13.1074
48,11.923,13.1074
48.1,11.9229,13.1071
48.2,11.9226,13.1069
48.3,11.9227,13.1074
48.4,11.9228,13.1071
48.5,11.9233,13.1071
48.6,11.9229,13.1072
48.7,11.9228,13.107
48.8,11.9232,13.1074
48.9,11.9232,13.1071
49,11.9235,13.1072
49.1,11.9232,13.1072
49.2,11.9229,13.1071
49.3,11.9229,13.1075
49.4,11.923,13.107
49.5,11.9232,13.1072
49.6,11.9232,13.1073
49.7,11.9228,13.1073
49.8,11.9232,13.1072
49.9,11.9233,13.1071
50,11.9227,13.1074
50.1,11.9227,13.1075
50.2,11.923,13.1072
50.3,11.923,13.1074
50.4,11.9229,13.1075
50.5,11.9227,13.1073
50.6,11.9228,13.1073
50.7,11.9233,13.1071
50.8,11.9233,13.1074
50.9,11.9233,13.1073
51,11.923,13.1075
51.1,11.9232,13.1076
51.2,11.9232,13.1071
51.3,11.923,13.1073
51.4,11.9227,13.1073
51.5,11.923,13.1074
51.6,11.9231,13.1071
51.7,11.9233,13.1072
51.8,11.9235,13.1075
51.9,11.9229,13.1072
52,11.9232,13.1073
52.1,11.9231,13.1073
52.2,11.9237,13.1072
52.3,11.9233,13.1071
52.4,11.923,13.1071
52.5,11.923,13.1075
52.6,11.9233,13.1075
52.7,11.923,13.1071
52.8,11.9228,13.1074
52.9,11.9231,13.1074
53,11.9231,13.1072
53.1,11.9232,13.1073
53.2,11.9232,13.1073
53.3,11.923,13.1075
53.4,11.9229,13.1071
53.5,11.9232,13.1072
53.6,11.9231,13.1073
53.7,11.923,13.107
53.8,11.9231,13.1072
53.9,11.9234,13.1071
54,11.9234,13.1072
54.1,11.9234,13.107
54.2,11.9233,13.1071
54.3,11.9234,13.1073
54.4,11.9232,13.1072
54.5,11.9233,13.1072
54.6,11.9229,13.1071
54.7,11.9231,13.1074
54.8,11.9231,13.1073
54.9,11.9231,13.107
55,11.9235,13.1074
55.1,11.9231,13.1073
55.2,11.9233,13.1075
55.3,11.9234,13.1072
55.4,11.923,13.1071
55.5,11.9229,13.1074
55.6,11.9231,13.1072
55.7,11.9231,13.1071
55.8,11.9233,13.1076
55.9,11.9235,13.1074
56,11.9233,13.1073
56.1,11.9235,13.1071
56.2,11.9235,13.1074
56.3,11.9234,13.1073
56.4,11.9231,13.1072
56.5,11.923,13.1075
56.6,11.9232,13.1073
56.7,11.9233,13.1073
56.8,11.9232,13.1073
56.9,11.9233,13.1072
57,11.9232,13.1071
57.1,11.9235,13.1072
57.2,11.9236,13.1073
57.3,11.9231,13.1072
57.4,11.9232,13.1071
57.5,11.9234,13.1074
57.6,11.923,13.1072
57.7,11.9233,13.1073
57.8,11.9229,13.1073
57.9,11.9233,13.107
58,11.9233,13.1075
58.1,11.9234,13.1071
58.2,11.9235,13.1073
58.3,11.9232,13.1073
58.4,11.9234,13.1074
58.5,11.9235,13.1073
58.6,11.9231,13.1071
58.7,11.9232,13.1073
58.8,11.9235,13.1073
58.9,11.9235,13.1071
59,11.9234,13.1073
59.1,11.9231,13.1075
59.2,11.9232,13.1074
59.3,11.9234,13.1074
59.4,11.9234,13.1071
59.5,11.9233,13.1075
59.6,11.9234,13.1074
59.7,11.9232,13.1076
59.8,11.9233,13.1074
59.9,11.9237,13.1072
60,11.9234,13.1074
60.1,11.9232,13.1074
60.2,11.923,13.1075
60.3,11.9233,13.1072
60.4,11.9235,13.1072
60.5,11.9231,13.1077
60.6,11.9235,13.1076
60.7,11.9236,13.1072
60.8,11.9235,13.1074
60.9,11.9233,13.1073
61,11.9233,13.1075
61.1,11.9233,13.1072
61.2,11.9234,13.1074
61.3,11.9232,13.1074
61.4,11.9235,13.1074
61.5,11.9236,13.1075
61.6,11.9235,13.1074
61.7,11.9237,13.1074
61.8,11.9234,13.1073
61.9,11.9231,13.1076
62,11.9233,13.1074
62.1,11.9235,13.1074
62.2,11.9232,13.1075
62.3,11.9231,13.1076
62.4,11.9232,13.1075
62.5,11.9235,13.1074
62.6,11.9236,13.1073
62.7,11.9235,13.1076
62.8,11.9233,13.1074
62.9,11.9233,13.1073
63,11.9233,13.1078
63.1,11.9235,13.1076
63.2,11.923,13.1077
63.3,11.9235,13.1074
63.4,11.9235,13.1077
63.5,11.9237,13.1077
63.6,11.9237,13.1075
63.7,11.9234,13.1077
63.8,11.9234,13.1075
63.9,11.9235,13.1074
64,11.9234,13.1077
64.1,11.9236,13.1075
64.2,11.9235,13.1075
64.3,11.9234,13.1075
64.4,11.9237,13.1077
64.5,11.9235,13.1077
64.6,11.9234,13.1073
64.7,11.9235,13.1076
64.8,11.9235,13.1076
64.9,11.9234,13.1077
65,11.923,13.1075
65.1,11.9232,13.1074
65.2,11.9235,13.1077
65.3,11.9236,13.1077
65.4,11.9235,13.1076
65.5,11.9234,13.1077
65.6,11.9234,13.1077
65.7,11.9235,13.1076
65.8,11.9239,13.1076
65.9,11.9234,13.1076
66,11.9233,13.1077
66.1,11.9235,13.1076
66.2,11.9235,13.1079
66.3,11.9237,13.1078
66.4,11.9234,13.1077
66.5,11.9235,13.1076
66.6,11.9235,13.1076
66.7,11.9235,13.1077
66.8,11.9238,13.1074
66.9,11.9236,13.1079
67,11.9233,13.1079
67.1,11.9237,13.1078
67.2,11.9234,13.1077
67.3,11.9234,13.1076
67.4,11.9235,13.1079
67.5,11.9234,13.1077
67.6,11.9236,13.1074
67.7,11.9234,13.1079
67.8,11.9236,13.1077
67.9,11.9237,13.1075
68,11.9234,13.1077
68.1,11.9237,13.1076
68.2,11.9233,13.1078
68.3,11.9234,13.1077
68.4,11.9235,13.1076
68.5,11.9239,13.1077
68.6,11.9235,13.1075
68.7,11.9234,13.1076
68.8,11.9236,13.1076
68.9,11.9237,13.1076
69,11.9237,13.1075
69.1,11.9236,13.1074
69.2,11.9235,13.1077
69.3,11.9234,13.1075
69.4,11.9234,13.1075
69.5,11.9238,13.1076
69.6,11.9236,13.1076
69.7,11.9234,13.1075
69.8,11.9237,13.1074
69.9,11.9235,13.1076
70,11.9236,13.1074
70.1,11.9236,13.1073
70.2,11.9234,13.1077
70.3,11.9237,13.1076
70.4,11.9235,13.1075
70.5,11.9235,13.1074
70.6,11.9236,13.1076
70.7,11.9235,13.1077
70.8,11.9238,13.1075
70.9,11.9235,13.1075
71,11.9236,13.1078
71.1,11.9237,13.1077
71.2,11.9236,13.1076
71.3,11.9235,13.1074
71.4,11.9233,13.1076
71.5,11.9235,13.1076
71.6,11.9236,13.1074
71.7,11.9238,13.1077
71.8,11.9238,13.1076
71.9,11.9235,13.1077
72,11.9235,13.1073
72.1,11.9236,13.1076
72.2,11.9236,13.1074
72.3,11.9234,13.1074
72.4,11.9234,13.1078
72.5,11.9236,13.1075
72.6,11.9237,13.1074
72.7,11.9236,13.1077
72.8,11.9235,13.1076
72.9,11.9235,13.1075
73,11.9237,13.1075
73.1,11.9237,13.1076
73.2,11.9238,13.1077
73.3,11.9238,13.1074
73.4,11.9235,13.1076
73.5,11.9238,13.1076
73.6,11.9237,13.1077
73.7,11.9234,13.1076
73.8,11.9236,13.1074
73.9,11.9238,13.1077
74,11.9236,13.1076
74.1,11.9235,13.1077
74.2,11.9236,13.1075
74.3,11.9238,13.1077
74.4,11.9236,13.1076
74.5,11.9238,13.1076
74.6,11.9233,13.1076
74.7,11.9235,13.1077
74.8,11.9234,13.1075
74.9,11.9237,13.1079
75,11.9236,13.1078
75.1,11.9235,13.1075
75.2,11.9238,13.1076
75.3,11.9239,13.1075
75.4,11.9238,13.1076
75.5,11.9237,13.1075
75.6,11.9236,13.1077
75.7,11.9235,13.108
75.8,11.9237,13.1075
75.9,11.9235,13.1076
76,11.9238,13.1076
76.1,11.9236,13.1078
76.2,11.9239,13.1074
76.3,11.9237,13.1075
76.4,11.9236,13.1077
76.5,11.9237,13.1077
76.6,11.9238,13.1077
76.7,11.9237,13.1077
76.8,11.9236,13.1076
76.9,11.9236,13.1078
77,11.9237,13.1077
77.1,11.9237,13.1076
77.2,11.9237,13.1076
77.3,11.9236,13.1076
77.4,11.9236,13.1078
77.5,11.9237,13.1076
77.6,11.9236,13.1077
77.7,11.9236,13.1075
77.8,11.9235,13.1074
77.9,11.9238,13.1076
78,11.9237,13.1076
78.1,11.9238,13.1076
78.2,11.9238,13.1077
78.3,11.9238,13.1077
78.4,11.9238,13.1076
78.5,11.9238,13.1076
78.6,11.9238,13.1078
78.7,11.9236,13.1076
78.8,11.9235,13.1076
78.9,11.9237,13.1078
79,11.9238,13.1079
79.1,11.9235,13.1077
79.2,11.9237,13.1076
79.3,11.9238,13.1079
79.4,11.9238,13.1078
79.5,11.9237,13.1076
79.6,11.9235,13.1078
79.7,11.9237,13.1076
79.8,11.9237,13.1077
79.9,11.9237,13.1077
80,11.9236,13.1076
80.1,11.9236,13.1077
80.2,11.9238,13.1077
80.3,11.9238,13.1077
80.4,11.9238,13.1077
80.5,11.9237,13.1076
80.6,11.9238,13.1078
80.7,11.9239,13.1077
80.8,11.9238,13.1077
80.9,11.924,13.1077
81,11.9235,13.1075
81.1,11.9238,13.1077
81.2,11.9237,13.1076
81.3,11.9237,13.1076
81.4,11.9238,13.1077
81.5,11.9238,13.1076
81.6,11.9238,13.1077
81.7,11.924,13.1075
81.8,11.9237,13.1078
81.9,11.9235,13.1076
82,11.9237,13.1076
82.1,11.9237,13.1078
82.2,11.9236,13.1076
82.3,11.9235,13.1077
82.4,11.9238,13.1076
82.5,11.9238,13.1075
82.6,11.924,13.1076
82.7,11.9239,13.1076
82.8,11.9238,13.1076
82.9,11.9238,13.1078
83,11.9238,13.1077
83.1,11.9237,13.1076
83.2,11.9235,13.1076
83.3,11.9236,13.1078
83.4,11.9238,13.1076
83.5,11.9239,13.1075
83.6,11.924,13.1077
83.7,11.9237,13.1079
83.8,11.9238,13.1076
83.9,11.9239,13.1076
84,11.9236,13.1076
84.1,11.9237,13.1078
84.2,11.9237,13.1075
84.3,11.9236,13.1078
84.4,11.9238,13.1077
84.5,11.9238,13.1077
84.6,11.9238,13.1077
84.7,11.9237,13.1076
84.8,11.9239,13.1076
84.9,11.9239,13.1077
85,11.9237,13.1077
85.1,11.9237,13.1077
85.2,11.9239,13.1076
85.3,11.9239,13.1077
85.4,11.9238,13.1078
85.5,11.9237,13.1075
85.6,11.9238,13.1076
85.7,11.9239,13.1077
85.8,11.9239,13.1077
85.9,11.9236,13.1076
86,11.9238,13.1076
86.1,11.9237,13.1077
86.2,11.9239,13.1076
86.3,11.924,13.1077
86.4,11.9236,13.1074
86.5,11.9237,13.1074
86.6,11.9237,13.1076
86.7,11.9238,13.1076
86.8,11.9239,13.1076
86.9,11.9237,13.1076
87,11.9238,13.1077
87.1,11.924,13.1076
87.2,11.9237,13.1076
87.3,11.9237,13.1076
87.4,11.9237,13.1076
87.5,11.9239,13.1075
87.6,11.9239,13.1076
87.7,11.9236,13.1075
87.8,11.9239,13.1077
87.9,11.924,13.1074
88,11.9239,13.1076
88.1,11.924,13.1076
88.2,11.9238,13.1076
88.3,11.9237,13.1074
88.4,11.9239,13.1076
88.5,11.9238,13.1077
88.6,11.9238,13.1075
88.7,11.9236,13.1074
88.8,11.9239,13.1076
88.9,11.924,13.1076
89,11.9241,13.1075
89.1,11.9237,13.1077
89.2,11.9239,13.1075
89.3,11.9236,13.1076
89.4,11.9237,13.1075
89.5,11.9238,13.1076
89.6,11.9236,13.1075
89.7,11.9237,13.1074
89.8,11.9239,13.1079
89.9,11.924,13.1076
90,11.924,13.1074
90.1,11.924,13.1076
90.2,11.9239,13.1075
90.3,11.924,13.1075
90.4,11.9237,13.1075
90.5,11.9239,13.1075
90.6,11.9239,13.1076
90.7,11.9238,13.1075
90.8,11.924,13.1075
90.9,11.9237,13.1074
91,11.9238,13.1075
91.1,11.9239,13.1074
91.2,11.9241,13.1074
91.3,11.9238,13.1075
91.4,11.9238,13.1074
91.5,11.9237,13.1075
91.6,11.9239,13.1076
91.7,11.9238,13.1074
91.8,11.924,13.1075
91.9,11.9238,13.1075
92,11.9239,13.1074
92.1,11.9239,13.1075
92.2,11.9239,13.1073
92.3,11.9236,13.1074
92.4,11.9238,13.1074
92.5,11.9239,13.1074
92.6,11.9239,13.1075
92.7,11.924,13.1074
92.8,11.9238,13.1074
92.9,11.9239,13.1074
93,11.9239,13.1074
93.1,11.9239,13.1074
93.2,11.9238,13.1075
93.3,11.9241,13.1074
93.4,11.9237,13.1074
93.5,11.9241,13.1075
93.6,11.9237,13.1075
93.7,11.9238,13.1074
93.8,11.9239,13.1076
93.9,11.924,13.1075
94,11.9238,13.1074
94.1,11.9237,13.1074
94.2,11.9239,13.1074
94.3,11.924,13.1075
94.4,11.9239,13.1073
94.5,11.9239,13.1076
94.6,11.924,13.1075
94.7,11.9238,13.1074
94.8,11.9239,13.1074
94.9,11.924,13.1074
95,11.9238,13.1075
95.1,11.9238,13.1074
95.2,11.924,13.1073
95.3,11.9241,13.1076
95.4,11.9241,13.1074
95.5,11.9238,13.1074
95.6,11.9239,13.1074
95.7,11.9239,13.1074
95.8,11.9238,13.1073
95.9,11.9239,13.1073
96,11.9239,13.1076
96.1,11.9238,13.1073
96.2,11.924,13.1073
96.3,11.924,13.1075
96.4,11.9238,13.1074
96.5,11.924,13.1073
96.6,11.9238,13.1074
96.7,11.924,13.1074
96.8,11.9236,13.1075
96.9,11.9236,13.1073
97,11.924,13.1074
97.1,11.9238,13.1074
97.2,11.9241,13.1074
97.3,11.9239,13.1075
97.4,11.9239,13.1073
97.5,11.924,13.1075
97.6,11.9242,13.1074
97.7,11.9239,13.1074
97.8,11.924,13.1074
97.9,11.9239,13.1074
98,11.924,13.1075
98.1,11.924,13.1073
98.2,11.9239,13.1075
98.3,11.9239,13.1075
98.4,11.9239,13.1074
98.5,11.924,13.1075
98.6,11.924,13.1075
98.7,11.9239,13.1073
98.8,11.9238,13.1074
98.9,11.924,13.1073
99,11.9238,13.1075
99.1,11.9238,13.1073
99.2,11.9239,13.1074
99.3,11.924,13.1077
99.4,11.924,13.1075
99.5,11.924,13.1074
99.6,11.9239,13.1074
99.7,11.9241,13.1075
99.8,11.9239,13.1073
99.9,11.924,13.1072
100,11.9238,13.1075
100.1,11.9238,13.1075
100.2,11.924,13.1075
100.3,11.9241,13.1072
100.4,11.9239,13.1072
100.5,11.9239,13.1074
100.6,11.9239,13.1071
100.7,11.9241,13.1073
100.8,11.9242,13.1073
100.9,11.9239,13.1074
101,11.924,13.1074
101.1,11.9239,13.1073
101.2,11.9239,13.1074
101.3,11.9239,13.1074
101.4,11.9239,13.1073
101.5,11.9239,13.1073
101.6,11.9238,13.1073
101.7,11.9242,13.1074
101.8,11.9241,13.1074
101.9,11.9239,13.1073
102,11.9238,13.1074
102.1,11.924,13.1073
102.2,11.9239,13.1075
102.3,11.9238,13.1073
102.4,11.9241,13.1073
102.5,11.924,13.1074
102.6,11.9241,13.1074
102.7,11.924,13.1075
102.8,11.9239,13.1073
102.9,11.9241,13.1073
103,11.9241,13.1075
103.1,11.9239,13.1074
103.2,11.9238,13.1074
103.3,11.9238,13.1075
103.4,11.924,13.1073
